"PFOS","PFDS","PFEtCHxS","PFNA","PFDA","PFUnA","PFDoA","PFTrDA","PFTeDA","PFPeDA"
45.943,0.474,0.048,3.085,2.849,2.352,0.782,0.652,0.0196069434134879,NA
29.137,0.405,0.132,1.02,2.454,2.19,0.82,0.335,0.0208074312970051,NA
45.113,0.384,0.091,3.294,3.846,2.642,0.902,0.74,0.066,NA
12.141,0.196,0.00733628144225574,1.798,1.044,0.708,0.511,0.452,0.149,NA
13.598,0.133,0.00827330760100569,2.18,1.158,0.898,0.524,0.453,0.106,NA
13.666,0.255,0.00788730292295153,1.365,0.797,1.037,0.644,0.515,0.23,NA
10.103,0.268,0.00806968077149862,1.124,0.623,0.737,0.576,0.449,0.206,NA
10.03,0.177,0.00826058574157309,1.207,0.921,0.986,0.632,0.474,0.21,NA
8.977,0.05,0.83,0.42,0.155,0.206,0.124,0.067,0.03,NA
0.927,0.019,0.00724741973195044,0.137,0.282,0.43,0.177,0.125,0.082,NA
1.388,0.058,0.00778303642014173,0.084,0.284,0.485,0.201,0.14,0.111,NA
1.323,0.028,0.00766720738015874,0.18,0.413,0.339,0.137,0.089,0.0156916911507895,NA
8.545,0.092,0.00807520864303166,0.37,0.42,0.38,0.258,0.284,0.141,NA
50.798,1.157,0.00804366041669747,0.062,2.802,2.767,1.135,1.061,0.213,NA
55.05,1.486,0.00799241446389212,0.187,2.773,3.498,1.836,1.44,0.735,NA
37.785,0.316,0.03,0.269,2.641,2.736,1.074,1.304,0.453,NA
117.654,1.418,0.144,3.03,7.146,5.892,2.06,1.602,0.561,NA
77.64,0.875,0.108,1.706,4.5,3.771,1.786,1.532,0.477,NA
80.016,1.756,0.132,0.766,4.341,4.07,2.073,1.929,0.806,NA
42.911,0.68,0.04,1.816,2.228,1.946,0.894,1.055,0.36,NA
37.992,0.429,0.00754968222783843,2.507,2.058,1.767,0.832,0.731,0.255,NA
18.813,0.126,0.013,1.77,1.875,1.384,0.642,0.595,0.0197398972274969,NA
36.284,1.616,0.056,0.668,1.741,2.055,0.916,1.165,0.599,NA
31,1.766,0.107,0.78,1.275,1.457,1.122,1.198,0.465,NA
91.217,0.661,0.133,8.239,7.345,4.698,1.59,1.221,0.205,NA
27.763,0.244,0.034,0.685,1.225,1.101,0.408,0.498,0.227,NA
25.877,0.236,0.032,0.865,1.284,1.022,0.318,0.622,0.305,NA
16.59,0.124,0.0080366847898615,0.54,0.77,0.61,0.291,0.468,0.0193633456969656,NA
25.389,0.285,0.042,0.375,1.071,1,0.456,0.573,0.2,NA
54.087,0.916,0.122,1.021,2.928,2.633,1.176,1.238,0.295,NA
29.974,0.47,0.036,0.635,1.499,1.512,0.727,0.873,0.301,NA
23.964,0.311,0.013,0.493,0.993,1.151,0.46,0.53,0.126,NA
67.634,0.846,0.00780558019877403,1.052,3.825,4.106,1.806,1.933,0.716,NA
69.45,1.791,0.00768890401442501,1.899,4.332,5.323,2.033,2.36,0.798,NA
53.46,0.857,0.011,0.523,2.478,2.473,1.51,2.279,1.144,NA
61.262,1.326,0.00829889634571304,0.291,2.934,3.94,2.009,2.904,0.987,NA
96.639,0.574,0.025,2.458,6.169,4.226,1.282,0.99,0.332,NA
81.573,0.957,0.043,0.486,3.611,3.425,1.093,1.152,0.242,NA
46.526,1.418,0.00813528536553791,0.00838992934310319,2.761,4.158,2.246,2.109,0.596,NA
71.017,0.836,0.088,0.433,2.795,2.326,0.723,0.74,0.164,NA
139.791,1.682,0.184,1.189,5.356,4.51,1.414,1.043,0.316,NA
72.359,1.454,0.00692789567418766,0.044,4.746,6.807,2.838,2.782,1.009,NA
54.142,0.799,0.0079533125251558,0.00842587275049866,3.771,4.294,1.668,1.538,0.448,NA
27.157,0.361,0.00823560445768634,1.536,2.123,1.983,0.748,0.956,0.251,NA
28.181,0.897,0.00796381490219987,0.89,3.134,3.716,2.099,2.148,0.996,NA
47.533,0.669,0.00738444405132919,2.763,5.182,4.6,1.556,1.303,0.271,NA
24.459,1.109,0.00740912740961071,0.421,2.759,4.089,1.973,1.661,0.432,NA
30.104,0.654,0.00729995510490872,1.052,3.246,3.254,1.365,1.346,0.431,NA
42.692,0.729,0.00833754439418381,1.094,3.975,3.431,1.623,1.339,0.434,NA
37.371,0.506,0.00775623175968541,1.28,4.214,3.613,1.377,1.495,0.442,NA
20.605,0.96,0.00772794107522257,0.468,1.13,1.059,0.457,0.424,0.201,NA
12.01,0.261,0.00688071755115402,0.269,0.621,0.452,0.101,0.091,0.037,NA
14.306,0.289,0.007447837889531,0.3,0.72,0.559,0.248,0.183,0.134,NA
31.507,1.039,0.00794229223024748,1.215,2.645,2.417,0.951,0.585,0.408,NA
71.702,0.304,0.00781670693280103,0.829,2.647,2.33,0.799,0.00756652990167662,0.24,NA
14.915,0.289,0.00823111704801389,0.00907877041840757,0.814,1.019,0.279,0.453,0.056,NA
17.926,0.111,0.00760344950077329,0.328,1.367,0.938,0.328,0.228,0.037,NA
15.784,0.338,0.00781823381638656,0.103,1.246,1.057,0.435,0.498,0.071,NA
16.412,0.361,0.00789706893252561,0.224,1.236,1.532,0.902,0.583,0.15,NA
15.205,0.238,0.0066044022313317,0.00813480578026392,1.171,0.682,0.094,0.33,0.0187663522666973,NA
18.188,0.385,0.00756069763175755,0.175,1.318,1.442,0.714,0.534,0.156,NA
21.121,0.491,0.00808769859932727,0.222,1.771,1.766,0.729,0.631,0.16,NA
15.959,0.877,0.00814774509789873,0.159,0.673,0.877,0.448,0.267,0.168,NA
16.487,0.446,0.00785622690926477,0.156,0.786,0.928,0.317,0.23,0.171,NA
15.37,0.468,0.00826703013369696,0.087,0.704,0.83,0.33,0.202,0.258,NA
20.653,0.829,0.021,0.251,0.929,1.185,0.493,0.37,0.339,NA
12.395,0.343,0.00864482906538652,0.253,0.68,0.687,0.18,0.097,0.189,NA
19.662,0.863,0.00809013410942699,0.425,1.427,1.516,0.693,0.523,0.388,NA
17.478,0.41,0.021,0.173,0.774,1.003,0.486,0.303,0.211,NA
22.254,0.701,0.00691827490987149,0.086,0.785,0.923,0.41,0.341,0.127,NA
60.141,0.479,0.137,1.303,2.747,2.382,1.241,1.503,0.593,NA
44.347,0.412,0.033,1.104,2.136,1.826,0.741,1.087,0.428,NA
41.091,0.37,0.104,0.905,1.839,1.604,0.761,0.848,0.201,NA
25.977,0.552,0.071,0.536,1.019,1.341,0.623,0.745,0.15,NA
27.741,0.36,0.066,0.847,1.451,1.127,0.518,0.515,0.085,NA
47.929,1.629,0.17,0.586,2.829,3.634,2.472,2.861,1.272,NA
57.029,1.254,0.134,1.872,3.296,3.426,1.794,1.464,0.458,NA
67.36,1.4,0.203,3.381,3.878,3.635,2.391,2.716,1.261,NA
38.179,0.463,0.089,1.532,2.153,1.731,0.627,0.606,0.169,NA
41.846,0.523,0.049,1.239,2.616,2.288,0.833,0.813,0.409,NA
68.172,1.185,0.056,1.207,3.489,3.513,1.747,1.741,0.57,NA
41.121,0.637,0.00780654965783041,0.084,1.684,2.521,0.651,1.008,0.212,NA
59.728,0.756,0.0070569027837494,0.086,2.181,2.606,0.657,0.582,0.186,NA
25.085,0.537,0.00828065212425194,0.346,1.925,2.441,0.976,1.021,0.387,NA
19.535,0.342,0.00707772251557822,0.093,1.001,1.039,0.388,0.406,0.12,NA
63.011,1.29,0.0075606038334541,0.147,2.641,2.963,0.806,0.851,0.261,NA
25.106,0.708,0.00765355737107648,1.002,1.629,1.501,0.609,0.532,0.243,NA
27.111,0.342,0.022,1.012,1.366,1.674,0.635,0.634,0.233,NA
40.13722,0.130804274138357,NA,0.67924,0.87821,1.07375,0.142506943726181,0.12475,NA,NA
48.48245,0.77256,NA,0.84745,0.71738,2.34528,0.24162,0.62278,NA,NA
40.70612,0.147177304925869,NA,1.49532,0.68328,3.76947,0.163963985052014,0.46417,NA,NA
123.7072,1.9809,NA,3.13046,2.53381,3.41288,0.7319,0.12475,NA,NA
59.80066,1.04097,NA,0.74197,0.69398,1.50609,0.137848496120957,0.37652,NA,NA
55.40695,0.65724,NA,1.08139,1.01643,2.14749,0.30225,0.0661,NA,NA
128.2496,1.487,NA,3.98613,3.435,4.64471,1.06412,0.25823,NA,NA
82.27146,4.41828,NA,1.91135,1.48199,3.6288,0.35872,1.09279,NA,NA
62.05871,1.82088,NA,1.25975,0.95131,2.7722,0.40505,0.60572,NA,NA
54.1945,2.53155,NA,0.89458,0.69784,1.31031,0.129387539308796,0.53452,NA,NA
67.00428,2.53213,NA,1.12193,1.20373,3.10868,0.40124,0.59992,NA,NA
61.60402,3.2313,NA,1.58465,1.46842,2.83611,0.48818,0.47268,NA,NA
103.4115,2.02914,NA,2.61549,2.75053,5.36602,1.77683,0.45486,NA,NA
55.48902,4.43113,NA,1.28143,1.28542,3.46107,0.67065,0.65469,NA,NA
82.80701,1.34736,NA,1.39649,1.02807,1.97543,0.134147020056365,0.12475,NA,NA
125.6226,3.42556,NA,2.89983,3.54731,7.52628,1.04593,1.0902,NA,NA
42.11703,1.75549,NA,0.69325,0.71188,1.86731,0.25568,0.70816,NA,NA
43.75951,1.4764,NA,0.49847,0.36719,0.92465,0.109910036319413,0.12475,NA,NA
139.3508,1.32224,NA,1.26682,0.9422,2.31987,0.132350753756192,0.23673,NA,NA
97.57942,2.67776,NA,0.63918,0.75264,1.42965,0.21671,0.12475,NA,NA
63.12684,2.86135,NA,0.96607,0.88495,1.71091,0.29277,0.34734,NA,NA
89.03853,1.97904,NA,1.90796,2.19603,3.04152,0.82304,1.49644,NA,NA
67.58349,1.87426,NA,1.25343,1.4106,2.09037,0.4165,0.03041,NA,NA
92.35905,4.85905,NA,1.33531,1.73961,4.5994,0.67878,0.72329,NA,NA
91.68443,4.1791,NA,2.10376,1.77683,4.44918,0.98791,0.72494,NA,NA
43.10189,2.08295,NA,1.88458,1.00991,1.82146,0.156529706038013,0.38322,NA,NA
47.94929,2.44593,NA,0.69947,0.63087,2.06562,0.1369611249493,0.15585,NA,NA
82.78016,3.7212,NA,1.26122,1.51893,2.82702,0.51151,0.34986,NA,NA
33.29879,0.87737,NA,0.83592,0.68393,1.38169,0.145110964418904,0.02265,NA,NA
44.41913,1.47304,NA,0.60744,0.63781,1.47684,0.142869080812301,0.09643,NA,NA
38.78446,0.155106295004274,NA,0.84586,0.2525,2.50626,0.35338,0.89598,NA,NA
48.43517,2.19821,NA,0.58867,0.43964,2.8912,0.23584,0.48435,NA,NA
103.0479,4.13642,NA,1.46952,1.33526,3.91872,0.5878,0.83454,NA,NA
55.87188,0.69039,NA,0.80782,0.6975,1.1032,0.137208037127202,0.07615,NA,NA
155.6152,1.88961,NA,4.02453,3.94787,6.63089,1.58681,0.95055,NA,NA
131.2235,3.23041,NA,2.9448,2.6592,7.98919,1.38942,0.65611,NA,NA
121.2269,2.78967,NA,2.01557,1.83544,5.40408,0.68646,0.12475,NA,NA
223.5417,3.12958,NA,4.82011,6.04261,9.43066,2.29479,0.65316,NA,NA
43.59363,1.0235,NA,0.46626,0.096166649884761,1.39878,0.157000260665059,0.12475,NA,NA
95.32852,1.67869,NA,0.78617,0.82415,1.56475,0.37979,0.12475,NA,NA
164.5307,3.44648,NA,1.03567,1.80464,3.07585,1.02182,0.47107,NA,NA
61.11111,1.50793,NA,0.74206,0.32301,1.71428,0.20952,0.12475,NA,NA
107.5228,3.0965,NA,1.05243,0.93465,2.37462,0.45972,0.12475,NA,NA
85.49874,1.47527,NA,3.96898,3.13914,8.54987,0.92623,0.80469,NA,NA
1.67369,0.1884039110139,NA,0.56118,0.0871691910224782,0.26019,0.119877467078961,0.20815,NA,NA
84.27672,3.98113,NA,1.10691,0.8805,2.89308,0.52389,0.55157,NA,NA
56.52328,1.22289,NA,2.05119,1.82723,3.94596,0.60789,0.73586,NA,NA
79.58615,2.1329,NA,3.09988,2.53879,4.61599,0.83565,0.93513,NA,NA
115.4891,1.036,NA,0.88994,1.52173,4.85733,0.65896,0.27072,NA,NA
9.04867,0.0997590613180835,NA,2.323,0.17566,1.75442,0.106821810814837,0.12475,NA,NA
105.6528,1.46029,NA,1.79676,1.64199,4.56931,0.99596,2.55047,NA,NA
114.8256,1.617,NA,1.26816,0.97747,2.95058,0.50872,0.12475,NA,NA
106.7998,3.27314,NA,0.91817,1.02573,2.37418,0.51479,0.12475,NA,NA
142.0411,2.81416,NA,3.07311,3.18735,5.10281,0.76923,0.7121,NA,NA
32.53638,0.103443256774479,NA,1.0291,0.73804,2.64033,0.20686,0.12475,NA,NA
19.074,0.106978421749151,NA,0.56984,0.18638,0.86268,0.118975936402775,0.12475,NA,NA
17.95555,0.0910693725564611,NA,0.96,0.25422,1.34222,0.0817083405401354,0.03724,NA,NA
162.5652,1.93139,NA,3.11707,4.58612,11.55853,2.24832,1.17076,NA,NA
76.41837,1.50521,NA,1.50521,1.18487,3.4697,0.53647,1.13469,NA,NA
43.6949,0.50594,NA,0.68225,0.73974,1.55231,0.160424040591846,0.03518,NA,NA
58.59823,0.68451,NA,0.77747,0.98812,1.70432,0.36384,0.9345,NA,NA
87.71331,1.8878,NA,1.01023,1.20136,3.89078,0.47363,0.42996,NA,NA
68.68898,0.63458,NA,0.7864,1.18131,2.58019,0.44299,0.86881,NA,NA
41.834,0.26673,NA,1.15127,1.02824,1.49933,0.29216,0.12475,NA,NA
63.74781,0.51488,NA,0.98774,0.84063,2.81611,0.54991,0.49387,NA,NA
44.51847,0.41187,NA,0.51786,0.63597,1.01756,0.2774,0.79345,NA,NA
77.50098,0.55357,NA,0.85409,0.66034,2.85883,0.43495,0.52194,NA,NA
81.58508,0.158427759613004,NA,1.35586,0.97513,1.84149,0.21173,0.12475,NA,NA
60.44349,0.46852,NA,2.29971,2.17811,3.07224,0.66523,1.05865,NA,NA
72.88828,0.5722,NA,1.43051,2.35354,2.17643,1.04904,0.81403,NA,NA
99.15534,1.74439,NA,1.47998,1.51303,2.32096,0.47006,0.56555,NA,NA
82.99817,1.03473,NA,0.79707,0.89213,1.03473,0.165129846694489,0.07458,NA,NA
154.2219,1.54919,NA,2.16329,3.94277,7.95533,1.45498,1.62944,NA,NA
50,0.79924,NA,0.5909,1.51515,3.11363,0.94318,1.74242,NA,NA
54.11334,0.88848,NA,1.20292,2.31444,4.53382,1.01645,0.78244,NA,NA
71.0401,0.76478,NA,0.89394,1.27804,2.30455,0.44527,0.38749,NA,NA
163.368,0.69439,NA,4.66286,6.80979,10.73465,1.90875,2.14357,NA,NA
59.43925,0.77009,NA,1.65233,2.84859,5.94392,1.26355,0.98317,1.00934,NA
54.76369,0.73143,NA,0.86646,1.47786,2.18304,0.3297,0.85896,0.57389,NA
67.58349,0.81728,NA,0.93516,1.1277,1.73673,0.35442,1.41453,0.77406,NA
40.40747,0.42444,NA,0.64176,0.96095,1.49066,0.24516,1.09337,0.88624,NA
52.63157,0.58352,NA,0.82379,1.1823,1.26239,0.1598,0.20823,0.027337273716946,NA
48.1565,0.79382,NA,1.12114,1.2942,1.03461,0.10045,0.33784,0.0346822904106553,NA
50.70422,0.76056,NA,0.90845,1.25352,1.67957,0.11408,0.74647,0.2507,NA
58.60255,0.45454,NA,1.07062,1.83696,2.85499,0.35236,0.39444,0.0402056535072822,NA
45.78066,0.42022,NA,0.43389,0.7892,0.88486,0.0165794242832659,0.014816798973161,0.0390479512194608,NA
41.40378,0.62697,NA,0.59542,1.02523,1.47476,0.22436,0.30599,0.1037,NA
24.6,NA,NA,0.622,0.432068806763659,0.459150006562617,0.705,NA,NA,NA
14.7,NA,NA,0.795,1.19,0.433612459738218,0.874,NA,NA,NA
13.9,NA,NA,0.519,0.726,0.517036544705706,0.384928341780906,NA,NA,NA
9.75,NA,NA,0.466009282884127,0.474769514681751,0.399070905885385,0.508690427081035,NA,NA,NA
22.7,NA,NA,0.783,0.538103811354822,0.424852730168991,0.63,NA,NA,NA
15.8,NA,NA,0.59,0.576,0.383475576626794,0.411632576248154,NA,NA,NA
10,NA,NA,0.999,1.08,0.49548068163919,0.495982773690226,NA,NA,NA
14.3,NA,NA,1.24,0.977,0.398797807285886,0.345492447982517,NA,NA,NA
13.4,NA,NA,1.29,1.23,0.470180905962691,0.32296191975993,NA,NA,NA
20.3,NA,NA,1.93,1.5,0.447233170549557,0.256230324209646,NA,NA,NA
10.8,NA,NA,0.953,0.99,0.524164364806192,0.385715369365068,NA,NA,NA
20.2,NA,NA,0.356068843024618,1.23,0.573555373938904,0.546822239739725,NA,NA,NA
12.8,NA,NA,0.478618729135545,1.13,0.459188065444687,0.21653572609574,NA,NA,NA
11.6,NA,NA,0.766,1.12,0.44990066428431,0.43366645290204,NA,NA,NA
14.9,NA,NA,0.735,1.2,0.493949819748517,0.374241311309797,NA,NA,NA
15.2,NA,NA,1.15,1.16,0.525438843248697,0.367636821193767,NA,NA,NA
17.8,NA,NA,1.6,1.9,0.832,1.45,NA,NA,NA
20.1,NA,NA,1.54,2.2,1.27,1.43,NA,NA,NA
14.9,NA,NA,1.19,1.45,0.411174404299648,1.39,NA,NA,NA
15.8,NA,NA,1.03,1.33,0.732,0.975,NA,NA,NA
16.8,NA,NA,0.788,1.24,0.951,1.47,NA,NA,NA
20.2,NA,NA,0.638,1.32,0.627,0.315852728035911,NA,NA,NA
19.3,NA,NA,0.715,1.63,0.475912671802559,0.352667920554161,NA,NA,NA
10.8,NA,NA,0.353362321531933,0.685,0.50013221806672,0.290011998324584,NA,NA,NA
10.2,NA,NA,0.367814796626467,0.885,0.386125880891296,0.512150460257069,NA,NA,NA
9.56,NA,NA,0.27443673553823,0.686,0.531,0.694,NA,NA,NA
9.91,NA,NA,0.259653480242147,0.423918932275388,0.368856231740864,0.468274213404624,NA,NA,NA
18.6,NA,NA,0.146445575537267,0.772,0.445350841175011,0.420254739231301,NA,NA,NA
10.8,NA,NA,0.161863249059741,0.441835661328162,0.411514194284928,0.472616542825731,NA,NA,NA
29.6,NA,NA,0.284221012623455,0.494589867035242,0.29430969792044,0.315042367495165,NA,NA,NA
6.45,NA,NA,0.336133699968871,0.386793481082352,0.521369817963184,0.332006064056864,NA,NA,NA
7.05,NA,NA,0.275724723398532,0.378073509100421,0.403965063616527,0.378278586641617,NA,NA,NA
10.1,NA,NA,0.267007523287837,0.383195965683078,0.395707403557327,0.465494775573704,NA,NA,NA
7.72,NA,NA,0.400224137980011,0.517261073722073,0.450870612979252,0.373543358153217,NA,NA,NA
23.4,NA,NA,1.24,1.52,0.637,1.22,NA,NA,NA
12.2,NA,NA,0.869,0.838,0.503,1.01,NA,NA,NA
8.08,NA,NA,0.293236306008345,0.466230486823482,0.435911651842235,0.418371041014379,NA,NA,NA
10.7,NA,NA,0.343461696520225,0.369019126201334,0.361371997398456,0.325441551501492,NA,NA,NA
14.8,NA,NA,0.2875127836709,0.835,0.517892526354036,0.829,NA,NA,NA
30,NA,NA,1.86,2.08,1.11,1.35,NA,NA,NA
14.1,NA,NA,0.916,0.892,0.635,0.812,NA,NA,NA
2.76,NA,NA,2.43,0.525951859213188,0.796,0.381266353628972,NA,NA,NA
2.46,NA,NA,1.82,0.422625514362928,0.717,0.32326407848221,NA,NA,NA
2.64,NA,NA,1.76,0.434540002481598,0.413832108577107,0.456005356568754,NA,NA,NA
4.08,NA,NA,1.91,0.562018661018607,0.365336318700332,0.411834546597563,NA,NA,NA
2.81,NA,NA,2.33,0.479105247401249,0.736,0.343004936582444,NA,NA,NA
3.83,NA,NA,0.408938313889102,0.468441293068329,0.369547198313272,0.276735663012277,NA,NA,NA
7.17,NA,NA,0.311726160154865,0.373219012719763,0.404754869599731,0.333576105648947,NA,NA,NA
4.33,NA,NA,0.222213584370717,0.418629039769705,0.371444211457977,0.483140405909594,NA,NA,NA
7.4,NA,NA,0.249978353867983,0.406411896079581,0.389012677829386,0.289556219348259,NA,NA,NA
7.53,NA,NA,0.254672281733052,0.409215984398559,0.439110116808998,0.392273452327537,NA,NA,NA
18.9,0.426,NA,0.534,1.42,1.43,0.641,0.981,0.415,NA
19.1,0.252,NA,0.141123735722149,1.95,2.78,0.947,1.4,0.766,NA
12.3,0.26,NA,0.11024645833206,1.14,1.11,0.49,0.742,0.362,NA
18.5,0.195,NA,0.171,1.76,1.7,0.642,0.902,0.3,NA
23,0.211,NA,0.116117734744084,2.05,1.65,0.535,0.8,0.354,NA
15.7,0.323,NA,0.111189195472173,1.57,2.83,0.862,1.53,0.699,NA
13.8,0.194,NA,0.109639922442668,2.02,1.75,0.75,0.912,0.469,NA
14.3,0.341,NA,0.451,1.74,2.13,0.96,1.22,0.357,NA
20.4,0.122,NA,0.134935166977616,1.48,1.39,0.522,0.0618423613974045,0.101163903668801,NA
19.2,0.142,NA,0.0934478780252395,0.395,0.454,0.198,0.056693368192096,0.113674076385944,NA
33.1,0.214,NA,0.123692160501199,1.88,3.02,1.18,1.48,0.513,NA
7.39,0.04566593632628,NA,0.284,0.612,0.297,0.098199724044815,0.0552167958193591,0.127810282870034,NA
27.6,0.426,NA,0.136447951924348,2.56,3.45,1.65,1.71,0.955,NA
23.7,0.22,NA,0.238,0.845,0.792,0.454,0.0445218734990313,0.134477376259204,NA
19.8,0.225,NA,0.0931461105428768,2.1,3.1,1.23,1.44,0.419,NA
4.82,0.0369651129291549,NA,0.0645001859466989,0.136,0.0660205032895885,0.0975108895311674,0.0490499272951783,0.0705834598254911,NA
26.3,0.237,NA,0.107042559275385,1.49,1.73,0.64,0.747,0.272,NA
18.7,0.0362025452013725,NA,0.312,0.646,0.411,0.135,0.063233847202077,0.0772065489169359,NA
49.3,0.278,NA,0.444,2.82,3.07,1.46,1.89,0.487,NA
32.1,0.16,NA,0.124451196928901,2.21,1.76,0.575,0.691,0.212,NA
9.79,0.0745660438992732,NA,0.123937567854917,0.453,0.431,0.217,0.0574850912763723,0.133093689125828,NA
9.59,0.0296642886199406,NA,0.195,0.306,0.219,0.0891804616338231,0.0698733383773739,0.0740537416422937,NA
29.1,0.32,NA,0.106430080820816,1.97,2.52,1,1.32,0.495,NA
17.5,0.142,NA,0.117270429143402,1.45,1.11,0.444,0.0698478034243161,0.32,NA
7.14,0.0455003675491649,NA,0.175,0.488,0.523,0.321,0.0568658436328773,0.151084430660728,NA
33.7,0.393,NA,0.106456303155845,1.36,1.95,0.982,1.13,0.582,NA
15.3,0.0527813541611501,NA,0.291,0.389,0.325,0.185,0.0604731237071122,0.204,NA
17.2,0.211,NA,0.123301754879809,1.84,2.71,1.01,1.29,0.44,NA
20.3,0.227,NA,0.0984523952069223,1.97,2.25,1.02,1.18,0.418,NA
14.6,0.156,NA,0.2,1.01,0.827,0.463,0.0750008079671196,0.355,NA
15.4,0.155,NA,0.107571546679956,1.41,1.83,0.685,0.906,0.339,NA
11,0.0364274937837284,NA,0.218,0.323,0.266,0.0760914724788402,0.0568748653408513,0.132286447991254,NA
6.62,0.0408661367281948,NA,0.0503437084884813,0.402,0.315,0.147,0.0631176317033,0.116033717165537,NA
12.8,0.0504683187490174,NA,0.308,1.43,1.14,0.41,0.0758903738668036,0.354,NA
22.4,0.184,NA,0.106136295012677,1.57,1.31,0.462,0.0636065695165412,0.136553093137084,NA
2.14,0.0362712923017166,NA,0.0916970071629262,0.077864493164351,0.100838325924304,0.081180547481246,0.0689889774223197,0.09093987335182,NA
18.4,0.125,NA,0.275,0.446,0.355,0.192,0.0633725896389111,0.118546414208469,NA
13.2,0.138,NA,0.102118119865835,1.39,1.59,0.587,0.661,0.225,NA
21.5,0.284,NA,0.134593144736918,1.42,2.13,1.1,1.53,0.629,NA
47.6,0.515,NA,2.87,3.77,3.03,1.13,1.41,0.442,NA
13.1,0.0716034582024229,NA,0.352,1.17,0.798,0.362,0.0683647288339968,0.291,NA
14,0.0445711959711218,NA,0.336,1.07,1.05,0.995,0.944,0.218,NA
13.6,0.113,NA,0.247,0.931,0.956,0.811,0.0628962952119677,0.283,NA
18.3,0.559,NA,0.422,1.07,0.565,0.503,0.0736734187093874,0.336,NA
13.3,0.292,NA,0.111299011699867,0.717,1.07,1.18,1.01,0.726,NA
36,0.733,NA,1.88,2.58,1.02,0.837,0.883,0.476,NA
19.9,0.676,NA,0.492,0.99,0.591,0.45,0.0611257777282176,0.408,NA
41.2,0.798,NA,1.93,2.64,1.09,0.994,0.926,0.48,NA
8.25,0.233,NA,0.165,0.672,0.371,0.294,0.0423010037931506,0.187,NA
1.29,0.0500235871970954,NA,0.0860882942672817,0.345,0.499,0.148,0.047066474372525,0.0493208424121146,NA
2.58,0.0278424869538915,NA,0.315,0.199,0.110089165587788,0.0905360952245114,0.0594017553175709,0.0725611310071227,NA
4.61,0.0613594856360546,NA,0.521,0.21,0.328,0.0753630538399116,0.0695101873592604,0.14090962128822,NA
13.4,0.32,NA,0.698,1.59,1.8,0.486,0.719,0.105449536543963,NA
7.48,0.0652577318191135,NA,1.98,2.01,3.03,1.1,2.85,0.558,NA
6.39,0.0465540483351138,NA,2.19,1.76,2.5,0.781,1.38,0.397,NA
5.91,0.0642813199004066,NA,0.88,0.455,0.609,0.234,0.618,0.13369894346159,NA
15.7,0.479,NA,0.826,1.15,1.28,0.331,0.0642396223253141,0.119165049765626,NA
9.54,0.154,NA,0.0973827035453268,1.37,2.64,0.809,1.67,0.385,NA
4.93,0.0478451406091001,NA,0.81,0.313,0.729,0.304,0.764,0.117877512741786,NA
4.06,0.0528174916365425,NA,0.312,0.952,1.59,0.454,0.071704113761072,0.369,NA
17.8,0.279,NA,0.939,1.98,2.16,0.549,0.719,0.164354560941906,NA
4.39,0.0606847750098052,NA,0.305,0.581,0.871,0.183,0.787,0.181,NA
4.4,0.162,NA,0.461,0.45,0.649,0.224,0.0656286364112181,0.115392941920976,NA
4.78,0.0508822213685219,NA,0.712,0.777,0.99,0.359,0.704,0.181,NA
4.21,0.071934214763963,NA,0.362,0.308,0.311,0.0914486753240498,0.057569915748643,0.0975404771456106,NA
13.6,0.111,NA,0.173,0.346,0.406,0.322,0.0577018654964467,0.105493167765555,NA
10.5,0.144,NA,0.327,0.574,0.876,0.322,0.0755855536414501,0.219,NA
4.83,0.0358666845375845,NA,0.322,0.381,0.578,0.229,0.0487709461989349,0.0999459273652081,NA
16.9,0.4,NA,0.53,1.65,2.28,0.368,0.696,0.154854674429989,NA
11.4,0.0797431853641536,NA,3.29,2.04,3.5,0.653,1.21,0.131335364658312,NA
20.5,0.538,NA,0.609,2.17,2.52,1.02,0.994,0.249,NA
15,0.217,NA,0.127118257972211,1.48,2.15,0.598,1.17,0.327,NA
7.86,0.149,NA,0.319,0.737,1.13,0.355,0.818,0.262,NA
16.5,0.278,NA,0.166,1.34,1.81,0.544,0.694,0.228,NA
9.78,0.0666329794981324,NA,0.391,0.598,0.684,0.235,0.873,0.185,NA
10.2,0.051405911201132,NA,0.094605382128688,0.211,0.218,0.119909030435847,0.0556916287892846,0.145357169415054,NA
6.62,0.0515174282064276,NA,0.352,0.418,0.815,0.279,0.795,0.208,NA
10.5,0.0607782667130337,NA,2.57,1.4,2.21,0.438,0.781,0.131994763196713,NA
7.95,0.0543516513849256,NA,0.543,1.07,1.24,0.454,1.19,0.28,NA
14.1,0.125,NA,1.28,0.416,0.408,0.152,0.0516808373860887,0.10183759995934,NA
4.19,0.0402029046962621,NA,0.112172977349892,0.0972831763426469,0.0684468594305858,0.0946731811625289,0.0699760188298379,0.0931261914644361,NA
11.9,0.0470197049468541,NA,0.308,0.393,0.468,0.239,0.0658683404217251,0.111349617196237,NA
9.04,0.0588919976035172,NA,1.8,1.45,1.6,0.792,1.97,0.422,NA
12.7,0.0476471979144898,NA,0.0976581096038528,0.267,0.187,0.0660621620228012,0.0477268107601282,0.0775218729830565,NA
7.42,0.0660804598669891,NA,0.373,1.15,1.66,0.581,1.71,0.359,NA
16.2,0.121,NA,0.19,0.509,0.865,0.457,0.756,0.221,NA
